numActiveSessions:vector baselineTestQoS.hostFDO[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,txPk:vector(packetBytes) baselineTestQoS.hostFDO[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rxPkOk:vector(packetBytes) baselineTestQoS.hostFDO[8].ppp[0].ppp (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetSent:vector(packetBytes) baselineTestQoS.hostFDO[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,rtt:vector baselineTestQoS.hostFDO[8].tcp.conn-632 (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,packetReceived:vector(packetBytes) baselineTestQoS.hostFDO[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),,endToEndDelay:vector baselineTestQoS.hostFDO[8].app[0] (#0 - testingConfigurator5slices-0-20240322-15:59:30-33125),
0,0,0.871778260421,51,0.951892124794,51,0.951892124794,800,1.032095967994,0.080203843199999985,1.032227503994,1452,1.032227503994,0.0402558296
0.871778260421,1,0.951892124794,47,1.032095967994,47,,,,,1.1124599624,1452,1.1124599624,0.120488288006000004
1.032227503994,0,0.951892500794,847,1.032227503994,1499,,,,,1.1126998024,1452,1.1126998024,0.120728128005999995
,,1.032227503994,47,1.1124599624,1499,,,,,1.1928217272,1452,1.1928217272,0.200850052805999989
,,1.032227879994,47,1.1126998024,1499,,,,,1.1929416472,1452,1.1929416472,0.200969972805999984
,,1.1124599624,47,1.1159387464,47,,,,,1.1968008472,1452,1.1968008472,0.204829172805999991
,,1.1126998024,47,1.1928217272,1499,,,,,1.1975383672,1452,1.1975383672,0.205566692805999983
,,1.1928217272,47,1.1929416472,1499,,,,,1.2731650072,1452,1.2731650072,0.281193332806000005
,,1.1929416472,47,1.1968008472,1499,,,,,1.2732849272,1452,1.2732849272,0.281313252805999945
,,1.1968008472,47,1.1975383672,1499,,,,,1.2752156472,1452,1.2752156472,0.283243972805999998
,,1.1975383672,47,1.2731650072,1499,,,,,1.2776380472,1452,1.2776380472,0.285666372805999934
,,1.2731650072,47,1.2732849272,1499,,,,,1.2824562072,1452,1.2824562072,0.29048453280599995
,,1.2732849272,47,1.2752156472,1499,,,,,1.2835594872,1452,1.2835594872,0.291587812805999989
,,1.2752156472,47,1.2776380472,1499,,,,,1.2875635672,1452,1.2875635672,0.295591892805999955
,,1.2776380472,47,1.2824562072,1499,,,,,1.2929946872,1452,1.2929946872,0.301023012805999966
,,1.2824562072,47,1.2835594872,1499,,,,,1.3535141272,1452,1.3535141272,0.361542452805999945
,,1.2835594872,47,1.2875635672,1499,,,,,1.3540058072,1452,1.3540058072,0.36203413280599994
,,1.2875635672,47,1.2929946872,1499,,,,,1.3562902872,1452,1.3562902872,0.364318612805999972
,,1.2929946872,47,1.3535141272,1499,,,,,1.3579871672,1452,1.3579871672,0.366015492805999985
,,1.3535141272,47,1.3540058072,1499,,,,,1.3629359672,1452,1.3629359672,0.37096429280599996
,,1.3540058072,47,1.3562902872,1499,,,,,1.3679480472,1452,1.3679480472,0.375976372805999934
,,1.3562902872,47,1.3579871672,1499,,,,,1.3685476472,1452,1.3685476472,0.376575972805999968
,,1.3579871672,47,1.3629359672,1499,,,,,1.3732532472,1452,1.3732532472,0.381281572805999945
,,1.3629359672,47,1.3679480472,1499,,,,,1.3786856472,1452,1.3786856472,0.386713972805999948
,,1.3679480472,47,1.3685476472,1499,,,,,1.3801366872,1452,1.3801366872,0.388165012806000018
,,1.3685476472,47,1.3732532472,1499,,,,,1.3840041272,1452,1.3840041272,0.392032452805999963
,,1.3732532472,47,1.3786856472,1499,,,,,1.3894425272,1452,1.3894425272,0.397470852805999917
,,1.3786856472,47,1.3801366872,1499,,,,,1.3916070872,1452,1.3916070872,0.39963541280600001
,,1.3801366872,47,1.3840041272,1499,,,,,1.3946477272,1452,1.3946477272,0.402676052805999937
,,1.3840041272,47,1.3894425272,1499,,,,,1.4000741272,1452,1.4000741272,0.408102452805999992
,,1.3894425272,47,1.3916070872,1499,,,,,1.4009255672,1452,1.4009255672,0.408953892805999916
,,1.3916070872,47,1.3946477272,1499,,,,,1.4338263672,1452,1.4338263672,0.44185469280599998
,,1.3946477272,47,1.4000741272,1499,,,,,1.4343060472,1452,1.4343060472,0.442334372805999962
,,1.4000741272,47,1.4009255672,1499,,,,,1.4375618872,1452,1.4375618872,0.445590212805999972
,,1.4009255672,47,1.4338263672,1499,,,,,1.4429005272,1452,1.4429005272,0.450928852805999922
,,1.4338263672,47,1.4343060472,1499,,,,,1.4482738872,1452,1.4482738872,0.456302212805999916
,,1.4343060472,47,1.4375618872,1499,,,,,1.4515376472,1452,1.4515376472,0.459565972805999976
,,1.4375618872,47,1.4429005272,1499,,,,,1.4535792472,1452,1.4535792472,0.461607572805999953
,,1.4429005272,47,1.4482738872,1499,,,,,1.4590056472,1452,1.4590056472,0.467033972806000006
,,1.4482738872,47,1.4515376472,1499,,,,,1.4642514872,1452,1.4642514872,0.472279812805999953
,,1.4515376472,47,1.4535792472,1499,,,,,1.4665479672,1452,1.4665479672,0.474576292805999998
,,1.4535792472,47,1.4590056472,1499,,,,,1.4695866872,1452,1.4695866872,0.477615012805999937
,,1.4590056472,47,1.4642514872,1499,,,,,1.4748875672,1452,1.4748875672,0.482915892806
,,1.4642514872,47,1.4665479672,1499,,,,,1.4787657272,1452,1.4787657272,0.486794052805999963
,,1.4665479672,47,1.4695866872,1499,,,,,1.4803306872,1452,1.4803306872,0.488359012806000023
,,1.4695866872,47,1.4748875672,1499,,,,,1.4856551672,1452,1.4856551672,0.493683492805999988
,,1.4748875672,47,1.4787657272,1499,,,,,1.4910815672,1452,1.4910815672,0.499109892805999931
,,1.4787657272,47,1.4803306872,1499,,,,,1.4940975672,1452,1.4940975672,0.50212589280599995
,,1.4803306872,47,1.4856551672,1499,,,,,1.4963820472,1452,1.4963820472,0.504410372805999871
,,1.4856551672,47,1.4910815672,1499,,,,,1.5017159672,1452,1.5017159672,0.509744292805999864
,,1.4910815672,47,1.4940975672,1499,,,,,1.5052463672,1452,1.5052463672,0.513274692805999908
,,1.4940975672,47,1.4963820472,1499,,,,,1.5070650872,1452,1.5070650872,0.515093412805999847
,,1.4963820472,47,1.5017159672,1499,,,,,1.5124962072,1452,1.5124962072,0.52052453280599997
,,1.5017159672,47,1.5052463672,1499,,,,,1.5163576472,1452,1.5163576472,0.524385972805999853
,,1.5052463672,47,1.5070650872,1499,,,,,1.5178086872,1452,1.5178086872,0.525837012805999923
,,1.5070650872,47,1.5124962072,1499,,,,,1.5231303672,1452,1.5231303672,0.531158692805999919
,,1.5124962072,47,1.5163576472,1499,,,,,1.5275862872,1452,1.5275862872,0.535614612805999976
,,1.5163576472,47,1.5178086872,1499,,,,,1.5285623672,1452,1.5285623672,0.536590692806000023
,,1.5178086872,47,1.5231303672,1499,,,,,1.5338833272,1452,1.5338833272,0.541911652805999953
,,1.5231303672,47,1.5275862872,1499,,,,,1.5391898072,1452,1.5391898072,0.547218132805999955
,,1.5275862872,47,1.5285623672,1499,,,,,1.5394296472,1452,1.5394296472,0.547457972805999835
,,1.5285623672,47,1.5338833272,1499,,,,,1.5446336472,1452,1.5446336472,0.552661972806000043
,,1.5338833272,47,1.5391898072,1499,,,,,1.5499628472,1452,1.5499628472,0.557991172805999855
,,1.5391898072,47,1.5394296472,1499,,,,,1.5552757272,1452,1.5552757272,0.563304052806000042
,,1.5394296472,47,1.5446336472,1499,,,,,1.5581778072,1452,1.5581778072,0.566206132805999959
,,1.5446336472,47,1.5499628472,1499,,,,,1.5606049272,1452,1.5606049272,0.568633252805999853
,,1.5499628472,47,1.5552757272,1499,,,,,1.5660493272,1452,1.5660493272,0.574077652805999868
,,1.5552757272,47,1.5581778072,1499,,,,,1.5712358872,1452,1.5712358872,0.579264212805999931
,,1.5581778072,47,1.5606049272,1499,,,,,1.5717155672,1452,1.5717155672,0.579743892805999913
,,1.5606049272,47,1.5660493272,1499,,,,,1.5767034072,1452,1.5767034072,0.58473173280599999
,,1.5660493272,47,1.5712358872,1499,,,,,1.5820358072,1452,1.5820358072,0.590064132805999894
,,1.5712358872,47,1.5717155672,1499,,,,,1.5856742872,1452,1.5856742872,0.593702612805999894
,,1.5717155672,47,1.5767034072,1499,,,,,1.5873698872,1452,1.5873698872,0.595398212806000023
,,1.5767034072,47,1.5820358072,1499,,,,,1.5928117272,1452,1.5928117272,0.600840052805999833
,,1.5820358072,47,1.5856742872,1499,,,,,1.5982501272,1452,1.5982501272,0.606278452805999898
,,1.5856742872,47,1.5873698872,1499,,,,,1.6018995672,1452,1.6018995672,0.609927892805999902
,,1.5873698872,47,1.5928117272,1499,,,,,1.6034825272,1452,1.6034825272,0.611510852806000035
,,1.5928117272,47,1.5982501272,1499,,,,,1.6087200472,1452,1.6087200472,0.61674837280599992
,,1.5982501272,47,1.6018995672,1499,,,,,1.6141603672,1452,1.6141603672,0.622188692805999863
,,1.6018995672,47,1.6034825272,1499,,,,,1.6164448472,1452,1.6164448472,0.624473172806000008
,,1.6034825272,47,1.6087200472,1499,,,,,1.6195867672,1452,1.6195867672,0.627615092806000028
,,1.6087200472,47,1.6141603672,1499,,,,,1.6247998072,1452,1.6247998072,0.632828132805999918
,,1.6141603672,47,1.6164448472,1499,,,,,1.6301262072,1452,1.6301262072,0.638154532805999871
,,1.6164448472,47,1.6195867672,1499,,,,,1.6337593272,1452,1.6337593272,0.641787652806000028
,,1.6195867672,47,1.6247998072,1499,,,,,1.6355688472,1452,1.6355688472,0.643597172805999926
,,1.6247998072,47,1.6301262072,1499,,,,,1.6410318872,1452,1.6410318872,0.6490602128059999
,,1.6301262072,47,1.6337593272,1499,,,,,1.6463503672,1452,1.6463503672,0.654378692806000025
,,1.6337593272,47,1.6355688472,1499,,,,,1.6478074072,1452,1.6478074072,0.655835732806000046
,,1.6355688472,47,1.6410318872,1499,,,,,1.6516615672,1452,1.6516615672,0.659689892805999987
,,1.6410318872,47,1.6463503672,1499,,,,,1.6569917272,1452,1.6569917272,0.665020052805999958
,,1.6463503672,47,1.6478074072,1499,,,,,1.6600184472,1452,1.6600184472,0.668046772805999998
,,1.6478074072,47,1.6516615672,1499,,,,,1.6624288472,1452,1.6624288472,0.670457172806000031
,,1.6516615672,47,1.6569917272,1499,,,,,1.6676650072,1452,1.6676650072,0.675693332805999965
,,1.6569917272,47,1.6600184472,1499,,,,,1.6720247672,1452,1.6720247672,0.680053092806000011
,,1.6600184472,47,1.6624288472,1499,,,,,1.6731160472,1452,1.6731160472,0.681144372806000039
,,1.6624288472,47,1.6676650072,1499,,,,,1.6784285272,1452,1.6784285272,0.686456852805999992
,,1.6676650072,47,1.6720247672,1499,,,,,1.6837716472,1452,1.6837716472,0.691799972806000026
,,1.6720247672,47,1.6731160472,1499,,,,,1.6852612472,1452,1.6852612472,0.693289572806000006
,,1.6731160472,47,1.6784285272,1499,,,,,1.6890251672,1452,1.6890251672,0.697053492805999926
,,1.6784285272,47,1.6837716472,1499,,,,,1.6944774872,1452,1.6944774872,0.702505812805999993
,,1.6837716472,47,1.6852612472,1499,,,,,1.6979731672,1452,1.6979731672,0.706001492805999883
,,1.6852612472,47,1.6890251672,1499,,,,,1.6999038872,1452,1.6999038872,0.707932212805999936
,,1.6890251672,47,1.6944774872,1499,,,,,1.7052422872,1452,1.7052422872,0.713270612806000012
,,1.6944774872,47,1.6979731672,1499,,,,,1.7092176472,1452,1.7092176472,0.717245972805999885
,,1.6979731672,47,1.6999038872,1499,,,,,1.7104335672,1452,1.7104335672,0.718461892806000031
,,1.6999038872,47,1.7052422872,1499,,,,,1.7159212472,1452,1.7159212472,0.723949572805999915
,,1.7052422872,47,1.7092176472,1499,,,,,1.7212250872,1452,1.7212250872,0.729253412805999976
,,1.7092176472,47,1.7104335672,1499,,,,,1.7218246872,1452,1.7218246872,0.729853012805999898
,,1.7104335672,47,1.7159212472,1499,,,,,1.7266424472,1452,1.7266424472,0.734670772806000013
,,1.7159212472,47,1.7212250872,1499,,,,,1.7319541272,1452,1.7319541272,0.739982452805999941
,,1.7212250872,47,1.7218246872,1499,,,,,1.7343765272,1452,1.7343765272,0.742404852805999878
,,1.7218246872,47,1.7266424472,1499,,,,,1.7372833272,1452,1.7372833272,0.745311652805999976
,,1.7266424472,47,1.7319541272,1499,,,,,1.7427176472,1452,1.7427176472,0.75074597280599997
,,1.7319541272,47,1.7343765272,1499,,,,,1.7455225272,1452,1.7455225272,0.753550852805999978
,,1.7343765272,47,1.7372833272,1499,,,,,1.7480787672,1452,1.7480787672,0.756107092805999856
,,1.7372833272,47,1.7427176472,1499,,,,,1.7532899672,1452,1.7532899672,0.761318292806000048
,,1.7427176472,47,1.7455225272,1499,,,,,1.7566717272,1452,1.7566717272,0.764700052805999948
,,1.7455225272,47,1.7480787672,1499,,,,,1.7587223672,1452,1.7587223672,0.766750692805999941
,,1.7480787672,47,1.7532899672,1499,,,,,1.7639814072,1452,1.7639814072,0.772009732806000045
,,1.7532899672,47,1.7566717272,1499,,,,,1.7671998072,1452,1.7671998072,0.775228132806
,,1.7566717272,47,1.7587223672,1499,,,,,1.7693810872,1452,1.7693810872,0.777409412805999841
,,1.7587223672,47,1.7639814072,1499,,,,,1.7748469272,1452,1.7748469272,0.782875252805999895
,,1.7639814072,47,1.7671998072,1499,,,,,1.7771434072,1452,1.7771434072,0.785171732805999941
,,1.7671998072,47,1.7693810872,1499,,,,,1.7800334872,1452,1.7800334872,0.788061812805999957
,,1.7693810872,47,1.7748469272,1499,,,,,1.7854886072,1452,1.7854886072,0.793516932805999883
,,1.7748469272,47,1.7771434072,1499,,,,,1.7860882072,1452,1.7860882072,0.794116532806000026
,,1.7771434072,47,1.7800334872,1499,,,,,1.7908150072,1452,1.7908150072,0.798843332805999836
,,1.7800334872,47,1.7854886072,1499,,,,,1.7962293272,1452,1.7962293272,0.804257652805999918
,,1.7854886072,47,1.7860882072,1499,,,,,1.7964691672,1452,1.7964691672,0.804497492806000022
,,1.7860882072,47,1.7908150072,1499,,,,,1.8015878872,1452,1.8015878872,0.809616212806000043
,,1.7908150072,47,1.7962293272,1499,,,,,1.8069101272,1452,1.8069101272,0.814938452805999965
,,1.7962293272,47,1.7964691672,1499,,,,,1.8094524472,1452,1.8094524472,0.817480772805999841
,,1.7964691672,47,1.8015878872,1499,,,,,1.8121418072,1452,1.8121418072,0.820170132806000037
,,1.8015878872,47,1.8069101272,1499,,,,,1.8177020472,1452,1.8177020472,0.82573037280599992
,,1.8069101272,47,1.8094524472,1499,,,,,1.8230224472,1452,1.8230224472,0.831050772805999922
,,1.8094524472,47,1.8121418072,1499,,,,,1.8236400472,1452,1.8236400472,0.83166837280599992
,,1.8121418072,47,1.8177020472,1499,,,,,1.8282934872,1452,1.8282934872,0.836321812805999926
,,1.8177020472,47,1.8230224472,1499,,,,,1.8336366072,1452,1.8336366072,0.841664932805999963
,,1.8230224472,47,1.8236400472,1499,,,,,1.8368734872,1452,1.8368734872,0.84490181280599996
,,1.8236400472,47,1.8282934872,1499,,,,,1.8390500472,1452,1.8390500472,0.847078372805999841
,,1.8282934872,47,1.8336366072,1499,,,,,1.8444322072,1452,1.8444322072,0.852460532805999978
,,1.8336366072,47,1.8368734872,1499,,,,,1.8474794072,1452,1.8474794072,0.855507732805999894
,,1.8368734872,47,1.8390500472,1499,,,,,1.8497945272,1452,1.8497945272,0.857822852805999898
,,1.8390500472,47,1.8444322072,1499,,,,,1.8550535672,1452,1.8550535672,0.863081892806000003
,,1.8444322072,47,1.8474794072,1499,,,,,1.8580695672,1452,1.8580695672,0.866097892805999911
,,1.8474794072,47,1.8497945272,1499,,,,,1.8604799672,1452,1.8604799672,0.868508292805999945
,,1.8497945272,47,1.8550535672,1499,,,,,1.8659322872,1452,1.8659322872,0.873960612806000011
,,1.8550535672,47,1.8580695672,1499,,,,,1.8664119672,1452,1.8664119672,0.874440292805999993
,,1.8580695672,47,1.8604799672,1499,,,,,1.8711526872,1452,1.8711526872,0.879181012806000023
,,1.8604799672,47,1.8659322872,1499,,,,,1.8766204472,1452,1.8766204472,0.884648772805999957
,,1.8659322872,47,1.8664119672,1499,,,,,1.8769922072,1452,1.8769922072,0.8850205328059999
,,1.8664119672,47,1.8711526872,1499,,,,,1.8818483672,1452,1.8818483672,0.889876692806000009
,,1.8711526872,47,1.8766204472,1499,,,,,1.8872927672,1452,1.8872927672,0.895321092806000026
,,1.8766204472,47,1.8769922072,1499,,,,,1.8875386072,1452,1.8875386072,0.895566932805999856
,,1.8769922072,47,1.8818483672,1499,,,,,1.8924449272,1452,1.8924449272,0.900473252805999988
,,1.8818483672,47,1.8872927672,1499,,,,,1.8970476472,1452,1.8970476472,0.905075972806000046
,,1.8872927672,47,1.8875386072,1499,,,,,1.8978870872,1452,1.8978870872,0.90591541280599985
,,1.8875386072,47,1.8924449272,1499,,,,,1.9032954872,1452,1.9032954872,0.911323812805999939
,,1.8924449272,47,1.8970476472,1499,,,,,1.9086974072,1452,1.9086974072,0.916725732805999888
,,1.8970476472,47,1.8978870872,1499,,,,,1.9092192472,1452,1.9092192472,0.917247572805999885
,,1.8978870872,47,1.9032954872,1499,,,,,1.9139659672,1452,1.9139659672,0.921994292805999866
,,1.9032954872,47,1.9086974072,1499,,,,,1.9193901272,1452,1.9193901272,0.927418452805999878
,,1.9086974072,47,1.9092192472,1499,,,,,1.9198698072,1452,1.9198698072,0.92789813280599986
,,1.9092192472,47,1.9139659672,1499,,,,,1.9247193272,1452,1.9247193272,0.932747652805999911
,,1.9139659672,47,1.9193901272,1499,,,,,1.9300360472,1452,1.9300360472,0.938064372805999853
,,1.9193901272,47,1.9198698072,1499,,,,,1.9305217272,1452,1.9305217272,0.938550052806000008
,,1.9198698072,47,1.9247193272,1499,,,,,1.9353731672,1452,1.9353731672,0.943401492805999935
,,1.9247193272,47,1.9300360472,1499,,,,,1.9408055672,1452,1.9408055672,0.948833892805999829
,,1.9300360472,47,1.9305217272,1499,,,,,1.9410454072,1452,1.9410454072,0.949073732805999931
,,1.9305217272,47,1.9353731672,1499,,,,,1.9461319672,1452,1.9461319672,0.954160292806000007
,,1.9353731672,47,1.9408055672,1499,,,,,1.9499934072,1452,1.9499934072,0.958021732805999888
,,1.9408055672,47,1.9410454072,1499,,,,,1.9514630872,1452,1.9514630872,0.959491412805999918
,,1.9410454072,47,1.9461319672,1499,,,,,1.9567240472,1452,1.9567240472,0.964752372805999896
,,1.9461319672,47,1.9499934072,1499,,,,,1.9600105272,1452,1.9600105272,0.968038852805999989
,,1.9499934072,47,1.9514630872,1499,,,,,1.9621950072,1452,1.9621950072,0.970223332805999922
,,1.9514630872,47,1.9567240472,1499,,,,,1.9673995672,1452,1.9673995672,0.975427892805999837
,,1.9567240472,47,1.9600105272,1499,,,,,1.9702934072,1452,1.9702934072,0.978321732805999873
,,1.9600105272,47,1.9621950072,1499,,,,,1.9728650872,1452,1.9728650872,0.980893412805999839
,,1.9621950072,47,1.9673995672,1499,,,,,1.9783189272,1452,1.9783189272,0.986347252805999992
,,1.9673995672,47,1.9702934072,1499,,,,,1.9811662872,1452,1.9811662872,0.989194612805999847
,,1.9702934072,47,1.9728650872,1499,,,,,1.9834687672,1452,1.9834687672,0.991497092805999841
,,1.9728650872,47,1.9783189272,1499,,,,,1.9890393272,1452,1.9890393272,0.997067652805999844
,,1.9783189272,47,1.9811662872,1499,,,,,1.9924337272,1452,1.9924337272,1.000462052805999755
,,1.9811662872,47,1.9834687672,1499,,,,,1.9942625272,1452,1.9942625272,1.002290852805999938
,,1.9834687672,47,1.9890393272,1499,,,,,1.9998028472,1452,1.9998028472,1.007831172806000094
,,1.9890393272,47,1.9924337272,1499,,,,,2.0035563672,1452,2.0035563672,1.011584692805999714
,,1.9924337272,47,1.9942625272,1499,,,,,2.0050571672,1452,2.0050571672,1.013085492805999795
,,1.9942625272,47,1.9998028472,1499,,,,,2.0103822872,1452,2.0103822872,1.018410612805999978
,,1.9998028472,47,2.0035563672,1499,,,,,2.0156022872,1452,2.0156022872,1.023630612805999981
,,2.0035563672,47,2.0050571672,1499,,,,,2.0158421272,1452,2.0158421272,1.02387045280599986
,,2.0050571672,47,2.0103822872,1499,,,,,2.0211486072,1452,2.0211486072,1.029176932806000085
,,2.0103822872,47,2.0156022872,1499,,,,,2.0263117272,1452,2.0263117272,1.034340052805999828
,,2.0156022872,47,2.0158421272,1499,,,,,2.0269233272,1452,2.0269233272,1.034951652805999873
,,2.0158421272,47,2.0211486072,1499,,,,,2.0318046072,1452,2.0318046072,1.039832932806000083
,,2.0211486072,47,2.0263117272,1499,,,,,2.0370218072,1452,2.0370218072,1.045050132805999783
,,2.0263117272,47,2.0269233272,1499,,,,,2.0377533272,1452,2.0377533272,1.04578165280599977
,,2.0269233272,47,2.0318046072,1499,,,,,2.0426425272,1452,2.0426425272,1.050670852805999806
,,2.0318046072,47,2.0370218072,1499,,,,,2.0478470872,1452,2.0478470872,1.055875412805999941
,,2.0370218072,47,2.0377533272,1499,,,,,2.0485726072,1452,2.0485726072,1.056600932805999978
,,2.0377533272,47,2.0426425272,1499,,,,,2.0530814072,1452,2.0530814072,1.061109732805999957
,,2.0426425272,47,2.0478470872,1499,,,,,2.0584153272,1452,2.0584153272,1.066443652805999948
,,2.0478470872,47,2.0485726072,1499,,,,,2.0613360472,1452,2.0613360472,1.069364372806000048
,,2.0485726072,47,2.0530814072,1499,,,,,2.0639982872,1452,2.0639982872,1.072026612805999863
,,2.0530814072,47,2.0584153272,1499,,,,,2.0693230072,1452,2.0693230072,1.077351332805999813
,,2.0584153272,47,2.0613360472,1499,,,,,2.0731310072,1452,2.0731310072,1.081159332806000068
,,2.0613360472,47,2.0639982872,1499,,,,,2.0744788472,1452,2.0744788472,1.082507172805999836
,,2.0639982872,47,2.0693230072,1499,,,,,2.0800131672,1452,2.0800131672,1.088041492806000038
,,2.0693230072,47,2.0731310072,1499,,,,,2.0874537272,1452,2.0874537272,1.095482052806000079
,,2.0731310072,47,2.0744788472,1499,,,,,2.0933218072,1452,2.0933218072,1.101350132806000019
,,2.0744788472,47,2.0800131672,1499,,,,,2.0989306872,1452,2.0989306872,1.10695901280600006
,,2.0800131672,47,2.0874537272,1499,,,,,2.1050933272,1452,2.1050933272,1.113121652805999945
,,2.0874537272,47,2.0933218072,1499,,,,,2.1110589272,1452,2.1110589272,1.11908725280600007
,,2.0933218072,47,2.0989306872,1499,,,,,2.1171606072,1452,2.1171606072,1.12518893280600007
,,2.0989306872,47,2.1050933272,1499,,,,,2.1229853272,1452,2.1229853272,1.131013652805999742
,,2.1050933272,47,2.1110589272,1499,,,,,2.1288062072,1452,2.1288062072,1.136834532806000103
,,2.1110589272,47,2.1171606072,1499,,,,,2.1346489272,1452,2.1346489272,1.14267725280600007
,,2.1171606072,47,2.1229853272,1499,,,,,2.1381664472,1452,2.1381664472,1.146194772806000012
,,2.1229853272,47,2.1288062072,1499,,,,,2.1437314072,1452,2.1437314072,1.151759732806000075
,,2.1288062072,47,2.1346489272,1499,,,,,2.1493096472,1452,2.1493096472,1.15733797280599981
,,2.1346489272,47,2.1381664472,1499,,,,,2.1551635672,1452,2.1551635672,1.163191892806000098
,,2.1381664472,47,2.1437314072,1499,,,,,2.1608345272,1452,2.1608345272,1.16886285280599988
,,2.1437314072,47,2.1493096472,1499,,,,,2.1643482072,1452,2.1643482072,1.172376532806000066
,,2.1493096472,47,2.1551635672,1499,,,,,2.1697686072,1452,2.1697686072,1.177796932805999836
,,2.1551635672,47,2.1608345272,1499,,,,,2.1756081272,1452,2.1756081272,1.183636452805999712
,,2.1608345272,47,2.1643482072,1499,,,,,2.1810698872,1452,2.1810698872,1.189098212805999917
,,2.1643482072,47,2.1697686072,1499,,,,,2.1845775672,1452,2.1845775672,1.192605892805999707
,,2.1697686072,47,2.1756081272,1499,,,,,2.1896489272,1452,2.1896489272,1.197677252805999786
